11.34,0.765260901
11.35,0.765239763
11.36,0.765218687
11.37,0.765197553
11.38,0.765176671
11.39,0.765155733
11.4,0.765134748
11.41,0.765113913
11.42,0.765093122
11.43,0.765072382
11.44,0.765051595
11.45,0.765030949
11.46,0.765010355
11.47,0.764989802
11.48,0.7649693
11.49,0.76494885
11.5,0.764928341
11.51,0.764907983
11.52,0.764887676
11.53,0.7648674
11.54,0.764847184
11.55,0.764826908
11.56,0.764806793
11.57,0.764786719
11.58,0.764766674
11.59,0.764746589
11.6,0.764726654
11.61,0.764706749
11.62,0.764686904
11.63,0.764667107
11.64,0.764647241
11.65,0.764627523
11.66,0.764607855
11.67,0.764588237
11.68,0.764568656
11.69,0.764549024
11.7,0.764529532
11.71,0.764510087
11.72,0.764490582
11.73,0.764471224
11.74,0.764451905
11.75,0.764432633
11.76,0.76441331
11.77,0.764394224
11.78,0.764374987
11.79,0.764355886
11.8,0.764336834
11.81,0.764317728
11.82,0.764298751
11.83,0.76427983
11.84,0.764260846
11.85,0.764242
11.86,0.764223199
11.87,0.764204447
11.88,0.76418564
11.89,0.764166959
11.9,0.764148325
11.91,0.764129738
11.92,0.764111187
11.93,0.764092581
11.94,0.764074122
11.95,0.764055699
11.96,0.764037212
11.97,0.76401887
11.98,0.764000573
11.99,0.763982212
12,0.763963996
12.01,0.763945816
12.02,0.76392767
12.03,0.76390947
12.04,0.763891405
12.05,0.763873383
12.06,0.763855308
12.07,0.763837367
12.08,0.76381947
12.09,0.763801607
12.1,0.763783679
12.11,0.763765895
12.12,0.763748145
12.13,0.76373035
12.14,0.763712687
12.15,0.763695059
12.16,0.763677365
12.17,0.763659814
12.18,0.763642297
12.19,0.763624833
12.2,0.763607292
12.21,0.763589894
12.22,0.76357243
12.23,0.763555108
12.24,0.76353782
12.25,0.763520484
12.26,0.763503272
12.27,0.763486091
12.28,0.763468953
12.29,0.763451758
12.3,0.763434695
12.31,0.763417564
12.32,0.763400585
12.33,0.763383628
12.34,0.763366615
12.35,0.763349742
12.36,0.763332891
12.37,0.763315992
12.38,0.763299224
12.39,0.763282388
12.4,0.763265694
12.41,0.76324903
12.42,0.763232398
12.43,0.763215707
12.44,0.763199158
12.45,0.763182638
12.46,0.76316605
12.47,0.763149603
12.48,0.763133187
12.49,0.763116701
12.5,0.763100355
12.51,0.76308395
12.52,0.763067676
12.53,0.763051431
12.54,0.763035128
12.55,0.763018953
12.56,0.763002819
12.57,0.762986615
12.58,0.762970541
12.59,0.762954407
12.6,0.762938412
12.61,0.762922337
12.62,0.762906402
12.63,0.762890505
12.64,0.762874538
12.65,0.762858701
12.66,0.762842902
12.67,0.762827034
12.68,0.762811292
12.69,0.762795492
12.7,0.762779829
12.71,0.762764195
12.72,0.76274849
12.73,0.762732923
12.74,0.762717276
12.75,0.762701776
12.76,0.762686305
12.77,0.762670763
12.78,0.762655348
12.79,0.762639871
12.8,0.762624523
12.81,0.762609212
12.82,0.76259384
12.83,0.762578586
12.84,0.762563268
12.85,0.762548079
12.86,0.762532828
12.87,0.762517694
12.88,0.762502606
12.89,0.762487448
12.9,0.762472415
12.91,0.762457411
12.92,0.762442343
12.93,0.762427403
12.94,0.762412398
12.95,0.762397522
12.96,0.762382582
12.97,0.762367758
12.98,0.762352873
12.99,0.762338123
13,0.762323399
13.01,0.762308602
13.02,0.762293931
13.03,0.762279198
13.04,0.7622646
13.05,0.762249918
13.06,0.762235373
13.07,0.762220853
13.08,0.76220627
13.09,0.762191812
13.1,0.76217729
13.11,0.762162884
13.12,0.762148414
13.13,0.762134079
13.14,0.76211967
13.15,0.762105386
13.16,0.762091038
13.17,0.762076804
13.18,0.762062607
13.19,0.762048345
13.2,0.762034207
13.21,0.762019995
13.22,0.762005917
13.23,0.761991756
13.24,0.761977727
13.25,0.761963635
13.26,0.761949667
13.27,0.761935633
13.28,0.761921715
13.29,0.761907731
13.3,0.761893871
13.31,0.761880036
13.32,0.761866135
13.33,0.761852369
13.34,0.761838515
13.35,0.761824798
13.36,0.761811004
13.37,0.761797334
13.38,0.761783597
13.39,0.761769985
13.4,0.761756306
13.41,0.761742751
13.42,0.76172912
13.43,0.761715612
13.44,0.761702028
13.45,0.761688578
13.46,0.761675061
13.47,0.761661658
13.48,0.761648188
13.49,0.76163484
13.5,0.761621427
13.51,0.761608136
13.52,0.761594868
13.53,0.761581534
13.54,0.761568212
13.55,0.761555023
13.56,0.761541768
13.57,0.761528624
13.58,0.761515414
13.59,0.761502336
13.6,0.761489171
13.61,0.761476138
13.62,0.761463028
13.63,0.76145005
13.64,0.761436985
13.65,0.761424062
13.66,0.761411051
13.67,0.761398173
13.68,0.761385206
13.69,0.761372381
13.7,0.761359469
13.71,0.761346689
13.72,0.76133383
13.73,0.761321094
13.74,0.761308288
13.75,0.761295605
13.76,0.761282844
13.77,0.761270113
13.78,0.761257495
13.79,0.761244918
13.8,0.761232253
13.81,0.761219608
13.82,0.761207096
13.83,0.761194504
13.84,0.761182044
13.85,0.761169505
13.86,0.761157087
13.87,0.761144591
13.88,0.761132214
13.89,0.761119769
13.9,0.761107456
13.91,0.761095052
13.92,0.76108278
13.93,0.761070418
13.94,0.761058188
13.95,0.761045887
13.96,0.761033607
13.97,0.761021448
13.98,0.76100921
13.99,0.760997091
14,0.760984903
14.01,0.760972835
14.02,0.760960688
